redshift log_likelihood
3.5717941117685363 -0.4680483845237646
3.5672246027920433 -0.45607274364741907
3.5626596610405334 -0.4247463646446599
3.5580992819490724 -0.4605757196999017
3.5535434609572736 -0.48206717264262344
3.5489921935093065 -0.47359890412993255
3.544445475053913 -0.4755801760887999
3.5399033010443812 -0.5013130139918748
3.535365666938528 -0.5179225154320556
3.5308325681987123 -0.5248566040649422
3.5263040002918418 -0.5025068579520207
3.5217799586893577 -0.48098527421850834
3.5172604388672086 -0.4755941767581908
3.512745436305866 -0.46204182522016907
3.5082349464903366 -0.47074437980863787
3.5037289649101373 -0.4824871632482906
3.4992274870592786 -0.49399783869664166
3.494730508436273 -0.5100136424602326
3.4902380245441513 -0.5014958373720563
3.4857500308904363 -0.49763781820539005
3.4812665229871254 -0.49830037895344087
3.4767874963507035 -0.5040583395952365
3.472312946502151 -0.5021326264573036
3.467842868966925 -0.47825878555367435
3.4633772592749406 -0.45408972523771923
3.458916112960579 -0.43145343118951873
3.4544594255627032 -0.43575158522819685
3.450007192624631 -0.4448684366293482
3.4455594096941233 -0.4639073293115068
3.4411160723233873 -0.4687185373943281
3.436677176069093 -0.46193347081867153
3.432242716492353 -0.44616687783284814
3.4278126891586993 -0.41565343012590844
3.423387089638095 -0.44372014865834664
3.41896591350495 -0.4645465737729962
3.4145491563380936 -0.457444433969254
3.4101368137207624 -0.4460916276299652
3.405728881240604 -0.45293470056511576
3.4013253544896935 -0.4633151559070305
3.396926229064513 -0.4613454113110422
3.3925315005659273 -0.46161140430599934
3.388141164599201 -0.475930752218649
3.383755216774005 -0.46497087795130676
3.3793736527043983 -0.4332861903515864
3.374996468008809 -0.4510011740250266
3.3706236583100457 -0.4727721015700541
3.3662552192353035 -0.46381286011355244
3.361891146416153 -0.45593495558417035
3.3575314354885126 -0.45803033066615234
3.353176082092663 -0.4557088336770676
3.348825081873258 -0.4237232390878407
3.344478430479305 -0.4185752111733781
3.340136123564144 -0.4337746850160766
3.3357981567854615 -0.4805580288602296
3.3314645258052966 -0.49557792697177827
3.327135226290027 -0.466080850702682
3.322810253910343 -0.4715863301181766
3.3184896043412664 -0.4706970281544385
3.3141732732621536 -0.4792944322983804
3.3098612563566814 -0.46382830310180356
3.3055535493128243 -0.4587704049002975
3.301250147822868 -0.4382701157522595
3.296951047583418 -0.4404151645417537
3.2926562442953813 -0.4597186909548037
3.2883657336639462 -0.47345108489919463
3.2840795113985948 -0.4899799209392374
3.279797573213112 -0.4751290577101967
3.2755199148255665 -0.4651940774474048
3.271246531958292 -0.44795170558705544
3.2669774203378985 -0.440533253673517
3.2627125756952804 -0.44398338670367404
3.2584519937656005 -0.4648950648817683
3.2541956702882704 -0.4715163960415504
3.2499436010069562 -0.4582400053290865
3.245695781669597 -0.4508510812521184
3.241452208028382 -0.44832817606869957
3.2372128758397283 -0.4394181570476274
3.232977780864296 -0.42976802969806904
3.228746918866997 -0.4373351167795227
3.2245202856169763 -0.4612636159005701
3.220297876887594 -0.45292411474177624
3.216079688456432 -0.45676227188686674
3.2118657161053106 -0.44206595223340317
3.2076559556202637 -0.441342637845767
3.203450402791523 -0.43970785608296287
3.199249053413528 -0.44771499694676453
3.195051903284935 -0.45318723114478165
3.1908589482086036 -0.4700051977320349
3.18667018399157 -0.46974129202673265
3.182485606445061 -0.47007550390950875
3.178305211384508 -0.4976098762312619
3.1741289946295215 -0.5058589408220545
3.1699569520038766 -0.49947941155701453
3.165789079335525 -0.47851246294489774
3.161625372456599 -0.4700063322210314
3.1574658272034 -0.47139814188442564
3.1533104394163747 -0.4880819136827232
3.149159204940128 -0.5073646880930447
3.1450121196234315 -0.5017509962943731
3.140869179319208 -0.5038087040491492
3.136730379884508 -0.5213740953982161
3.132595717180526 -0.4998882627989417
3.128465187072605 -0.4853686267208318
3.124338785430223 -0.47883875519572155
3.120216508126969 -0.4842934801036922
3.11609835104056 -0.48189425613825504
3.1119843100528453 -0.46765615044286085
3.1078743810497897 -0.4629366862521076
3.103768559921459 -0.46542240346644254
3.099666842562022 -0.47194475679722964
3.0955692248697684 -0.47398642840539923
3.091475702747089 -0.4785930676303945
3.0873862721004537 -0.47081305394688366
3.0833009288404236 -0.4704342005646951
3.079219668881662 -0.4665421101760432
3.0751424881429177 -0.4679410155026684
3.071069382547 -0.4769947819064413
3.067000348020798 -0.48690168261854055
3.062935380495282 -0.4768920559408026
3.058874475905492 -0.4666518937895362
3.0548176301905174 -0.465887558386366
3.0507648392935023 -0.4849508222203715
3.0467160991616655 -0.4834727321319938
