# CSP logarithmically sampled (velscale=50.0)
# Wavelength, SSP_logage_04.00_z_0.0018, SSP_logage_07.50_z_0.0018, SSP_logage_09.00_z_0.0018, SSP_logage_04.00_z_0.0178, SSP_logage_07.50_z_0.0178, SSP_logage_09.00_z_0.0178
6.295646300606518707e+03 4.296943545341491699e-03 1.199104008264839649e-03 2.638362348079681396e-04 4.246701486408710480e-03 1.128247124142944813e-03 2.004035341087728739e-04
6.296696388952997040e+03 4.287075717002153397e-03 1.190935494378209114e-03 2.624031039886176586e-04 4.236316774040460587e-03 1.122556743212044239e-03 1.986255811061710119e-04
6.297746652449965040e+03 4.282562062144279480e-03 1.191304880194365978e-03 2.639903104864060879e-04 4.236551932990550995e-03 1.126309973187744617e-03 1.992471516132354736e-04
6.298797091126638406e+03 4.279046319425106049e-03 1.193752512335777283e-03 2.655631687957793474e-04 4.237550776451826096e-03 1.130871591158211231e-03 2.003919944399967790e-04
6.299847705012235565e+03 4.273905884474515915e-03 1.193311065435409546e-03 2.643231709953397512e-04 4.235727246850728989e-03 1.131596160121262074e-03 1.994385675061494112e-04
6.300898494135980400e+03 4.272860940545797348e-03 1.195443910546600819e-03 2.622758911456912756e-04 4.239530302584171295e-03 1.134325866587460041e-03 1.972866884898394346e-04
6.301949458527102252e+03 4.277579486370086670e-03 1.202828250825405121e-03 2.630045055411756039e-04 4.248696845024824142e-03 1.141455490142107010e-03 1.974793412955477834e-04
6.303000598214834099e+03 4.278967622667551041e-03 1.206610351800918579e-03 2.659582241903990507e-04 4.247983451932668686e-03 1.143907080404460430e-03 2.000047679757699370e-04
6.304051913228417106e+03 4.271978046745061874e-03 1.201094710268080235e-03 2.680426696315407753e-04 4.232143983244895935e-03 1.136272680014371872e-03 2.016695361817255616e-04
6.305103403597092438e+03 4.266338422894477844e-03 1.196739263832569122e-03 2.691954723559319973e-04 4.222570452839136124e-03 1.131399418227374554e-03 2.023443521466106176e-04
6.306155069350109443e+03 4.270273726433515549e-03 1.203744672238826752e-03 2.711170527618378401e-04 4.236564040184020996e-03 1.141932909376919270e-03 2.039819082710891962e-04
6.307206910516722019e+03 4.275497514754533768e-03 1.214085961692035198e-03 2.729253901634365320e-04 4.255989100784063339e-03 1.157044316641986370e-03 2.056770899798721075e-04
6.308258927126187700e+03 4.271669778972864151e-03 1.215900992974638939e-03 2.728485269472002983e-04 4.255491774529218674e-03 1.159962033852934837e-03 2.055037621175870299e-04
6.309311119207770389e+03 4.261441063135862350e-03 1.208963105455040932e-03 2.707637904677540064e-04 4.237143322825431824e-03 1.149957999587059021e-03 2.033911150647327304e-04
6.310363486790737625e+03 4.252420738339424133e-03 1.199059304781258106e-03 2.684870560187846422e-04 4.217860288918018341e-03 1.136951614171266556e-03 2.013158955378457904e-04
6.311416029904362404e+03 4.246702417731285095e-03 1.191079500131309032e-03 2.682585909496992826e-04 4.207431338727474213e-03 1.129657961428165436e-03 2.012096083490177989e-04
6.312468748577923179e+03 4.240802489221096039e-03 1.184733235277235508e-03 2.691373229026794434e-04 4.202182404696941376e-03 1.127334660850465298e-03 2.019230014411732554e-04
6.313521642840701134e+03 4.229930695146322250e-03 1.173948752693831921e-03 2.677494776435196400e-04 4.190366249531507492e-03 1.119974884204566479e-03 2.001261018449440598e-04
6.314574712721984724e+03 4.220236092805862427e-03 1.166189555078744888e-03 2.662803162820637226e-04 4.177879076451063156e-03 1.112017198465764523e-03 1.979178923647850752e-04
6.315627958251066957e+03 4.216784145683050156e-03 1.168959541246294975e-03 2.668024681042879820e-04 4.172957967966794968e-03 1.111460616812109947e-03 1.980458182515576482e-04
6.316681379457244475e+03 4.214690532535314560e-03 1.172863296233117580e-03 2.653902629390358925e-04 4.167024511843919754e-03 1.110137789510190487e-03 1.970668818103149533e-04
6.317734976369819378e+03 4.214011598378419876e-03 1.174542936496436596e-03 2.633964759297668934e-04 4.161491524428129196e-03 1.107679679989814758e-03 1.952137827174738050e-04
6.318788749018100134e+03 4.218716640025377274e-03 1.179513055831193924e-03 2.651153772603720427e-04 4.167815670371055603e-03 1.112771686166524887e-03 1.965837291209027171e-04
6.319842697431397028e+03 4.225417040288448334e-03 1.184801803901791573e-03 2.677203447092324495e-04 4.182678181678056717e-03 1.122104353271424770e-03 1.995045604417100549e-04
6.320896821639026712e+03 4.229697398841381073e-03 1.185794244520366192e-03 2.681746263988316059e-04 4.195442423224449158e-03 1.128017902374267578e-03 2.005945570999756455e-04
6.321951121670312205e+03 4.233178682625293732e-03 1.185620436444878578e-03 2.680661855265498161e-04 4.204533994197845459e-03 1.131122000515460968e-03 2.006811992032453418e-04
6.323005597554581072e+03 4.239054396748542786e-03 1.189842238090932369e-03 2.692177076824009418e-04 4.214314278215169907e-03 1.135904691182076931e-03 2.018593077082186937e-04
6.324060249321162701e+03 4.244555253535509109e-03 1.195622142404317856e-03 2.706688246689736843e-04 4.223508760333061218e-03 1.141346059739589691e-03 2.034320787061005831e-04
6.325115076999394660e+03 4.244789481163024902e-03 1.197217497974634171e-03 2.712002024054527283e-04 4.228545352816581726e-03 1.144972979091107845e-03 2.038454840658232570e-04
6.326170080618618158e+03 4.240626003593206406e-03 1.195258344523608685e-03 2.709968248382210732e-04 4.229773301631212234e-03 1.147179398685693741e-03 2.032271440839394927e-04
6.327225260208179861e+03 4.238085355609655380e-03 1.196079654619097710e-03 2.710530534386634827e-04 4.232713021337985992e-03 1.151553587988018990e-03 2.029988245340064168e-04
6.328280615797430073e+03 4.238437395542860031e-03 1.200586906634271145e-03 2.713691210374236107e-04 4.236069973558187485e-03 1.156870042905211449e-03 2.032774646067991853e-04
6.329336147415724554e+03 4.235816188156604767e-03 1.201739767566323280e-03 2.707650128286331892e-04 4.229120444506406784e-03 1.155127305537462234e-03 2.024832356255501509e-04
6.330391855092426340e+03 4.229269921779632568e-03 1.198809128254652023e-03 2.709034597501158714e-04 4.213545471429824829e-03 1.148063922300934792e-03 2.019749663304537535e-04
6.331447738856899377e+03 4.223605617880821228e-03 1.196656026877462864e-03 2.726790262386202812e-04 4.202138632535934448e-03 1.144028035923838615e-03 2.031518670264631510e-04
6.332503798738513979e+03 4.218927118927240372e-03 1.193936914205551147e-03 2.732515567913651466e-04 4.196556285023689270e-03 1.142171560786664486e-03 2.040710824076086283e-04
6.333560034766647732e+03 4.209251143038272858e-03 1.183746731840074062e-03 2.689929679036140442e-04 4.185249563306570053e-03 1.133435289375483990e-03 2.015267382375895977e-04
6.334616446970679135e+03 4.196757916361093521e-03 1.170400879345834255e-03 2.626892528496682644e-04 4.170151427388191223e-03 1.120867906138300896e-03 1.965853443834930658e-04
6.335673035379994872e+03 4.191437736153602600e-03 1.166445552371442318e-03 2.612137759570032358e-04 4.166763741523027420e-03 1.118427142500877380e-03 1.946134434547275305e-04
6.336729800023985263e+03 4.195669200271368027e-03 1.173440134152770042e-03 2.649907255545258522e-04 4.175960551947355270e-03 1.126975286751985550e-03 1.967956777662038803e-04
6.337786740932045177e+03 4.203332122415304184e-03 1.183118438348174095e-03 2.687979140318930149e-04 4.187027458101511002e-03 1.136344042606651783e-03 1.991561293834820390e-04
6.338843858133574940e+03 4.210787825286388397e-03 1.192117691971361637e-03 2.710591652430593967e-04 4.198589362204074860e-03 1.144989277236163616e-03 2.006462018471211195e-04
6.339901151657979426e+03 4.216908477246761322e-03 1.200701110064983368e-03 2.728593244682997465e-04 4.211452789604663849e-03 1.154746394604444504e-03 2.023565903073176742e-04
6.340958621534668055e+03 4.218813963234424591e-03 1.205335138365626335e-03 2.729237312451004982e-04 4.216915462166070938e-03 1.159454113803803921e-03 2.025331632466986775e-04
6.342016267793056613e+03 4.214833024889230728e-03 1.203680178150534630e-03 2.703061618376523256e-04 4.206511192023754120e-03 1.153054530732333660e-03 2.002427645493298769e-04
6.343074090462565437e+03 4.203005693852901459e-03 1.196210738271474838e-03 2.663685299921780825e-04 4.176297225058078766e-03 1.134884776547551155e-03 1.975081395357847214e-04
6.344132089572616678e+03 4.176861140877008438e-03 1.183578395284712315e-03 2.637919969856739044e-04 4.127255175262689590e-03 1.109969336539506912e-03 1.964815601240843534e-04
6.345190265152641587e+03 4.137973301112651825e-03 1.167656504549086094e-03 2.624460612423717976e-04 4.075030330568552017e-03 1.087947515770792961e-03 1.958265929715707898e-04
6.346248617232075048e+03 4.110749810934066772e-03 1.157978898845613003e-03 2.617610152810811996e-04 4.050961229950189590e-03 1.080867485143244267e-03 1.948557619471102953e-04
6.347307145840355588e+03 4.118990618735551834e-03 1.164819463156163692e-03 2.641880710143595934e-04 4.072878044098615646e-03 1.094439998269081116e-03 1.965928968274965882e-04
6.348365851006929006e+03 4.154287278652191162e-03 1.181796891614794731e-03 2.685772196855396032e-04 4.121239297091960907e-03 1.117280218750238419e-03 2.001837419811636209e-04
6.349424732761242012e+03 4.185635130852460861e-03 1.193691859953105450e-03 2.707246458157896996e-04 4.158205818384885788e-03 1.131981727667152882e-03 2.019517705775797367e-04
6.350483791132750412e+03 4.195816814899444580e-03 1.194791286252439022e-03 2.703722857404500246e-04 4.164629150182008743e-03 1.132038189098238945e-03 2.022041589953005314e-04
6.351543026150913647e+03 4.188857041299343109e-03 1.186228008009493351e-03 2.690209075808525085e-04 4.145182669162750244e-03 1.119023538194596767e-03 2.019364183070138097e-04
6.352602437845193890e+03 4.176348447799682617e-03 1.173914526589214802e-03 2.666237414814531803e-04 4.117568954825401306e-03 1.101197907701134682e-03 2.002873079618439078e-04
6.353662026245061497e+03 4.166994243860244751e-03 1.165615976788103580e-03 2.637374855112284422e-04 4.096811171621084213e-03 1.088113524019718170e-03 1.977305655600503087e-04
6.354721791379988645e+03 4.163517616689205170e-03 1.164840999990701675e-03 2.628354122862219810e-04 4.087125416845083237e-03 1.083839684724807739e-03 1.968603028217330575e-04
6.355781733279456603e+03 4.161406308412551880e-03 1.165699912235140800e-03 2.630396920721977949e-04 4.081340972334146500e-03 1.082650735042989254e-03 1.974979531951248646e-04
6.356841851972946642e+03 4.155347589403390884e-03 1.160435611382126808e-03 2.609663933981209993e-04 4.072453826665878296e-03 1.077085616998374462e-03 1.964085968211293221e-04
6.357902147489949130e+03 4.148206673562526703e-03 1.152445329353213310e-03 2.581948647275567055e-04 4.063643980771303177e-03 1.069427118636667728e-03 1.939781941473484039e-04
6.358962619859956249e+03 4.145753104239702225e-03 1.150498632341623306e-03 2.584946050774306059e-04 4.061928018927574158e-03 1.067241304554045200e-03 1.930713915498927236e-04
6.360023269112465641e+03 4.144363570958375931e-03 1.151741947978734970e-03 2.602456370368599892e-04 4.063735716044902802e-03 1.069229561835527420e-03 1.930025464389473200e-04
6.361084095276982225e+03 4.140352830290794373e-03 1.150585361756384373e-03 2.602418244350701571e-04 4.065231885761022568e-03 1.071432838216423988e-03 1.920593058457598090e-04
6.362145098383013647e+03 4.138792864978313446e-03 1.151346717961132526e-03 2.598487189970910549e-04 4.072566982358694077e-03 1.077432651072740555e-03 1.917249028338119388e-04
6.363206278460073008e+03 4.142725374549627304e-03 1.157215330749750137e-03 2.607532078400254250e-04 4.087680485099554062e-03 1.088787335902452469e-03 1.931386650539934635e-04
6.364267635537678871e+03 4.148609936237335205e-03 1.164839370176196098e-03 2.624189073685556650e-04 4.104153718799352646e-03 1.100982422940433025e-03 1.951808080775663257e-04
6.365329169645352522e+03 4.151526838541030884e-03 1.170104253105819225e-03 2.645323111210018396e-04 4.113388247787952423e-03 1.108720316551625729e-03 1.969490695046260953e-04
6.366390880812623436e+03 4.147173371165990829e-03 1.169933937489986420e-03 2.671608526725322008e-04 4.106532782316207886e-03 1.107680145651102066e-03 1.987283612834289670e-04
6.367452769069024725e+03 4.132696427404880524e-03 1.163691631518304348e-03 2.688315871637314558e-04 4.082364961504936218e-03 1.098111504688858986e-03 2.000564854824915528e-04
6.368514834444092230e+03 4.106948617845773697e-03 1.154372002929449081e-03 2.674116694834083319e-04 4.050828050822019577e-03 1.086173811927437782e-03 1.989803276956081390e-04
6.369577076967370886e+03 4.080939572304487228e-03 1.148019218817353249e-03 2.645562344696372747e-04 4.031238146126270294e-03 1.080968766473233700e-03 1.961704110726714134e-04
6.370639496668406537e+03 4.072430543601512909e-03 1.149503164924681187e-03 2.644287596922367811e-04 4.035543184727430344e-03 1.086771837435662746e-03 1.956458145286887884e-04
6.371702093576752304e+03 4.087921231985092163e-03 1.159828039817512035e-03 2.679543686099350452e-04 4.061331506818532944e-03 1.101264962926506996e-03 1.987587020266801119e-04
6.372764867721966766e+03 4.114681854844093323e-03 1.170959789305925369e-03 2.710107364691793919e-04 4.090252332389354706e-03 1.113372971303761005e-03 2.016446669586002827e-04
6.373827819133610319e+03 4.133554641157388687e-03 1.175772049464285374e-03 2.716393501032143831e-04 4.104725085198879242e-03 1.116411993280053139e-03 2.022167755058035254e-04
6.374890947841251545e+03 4.138799384236335754e-03 1.175664481706917286e-03 2.716240996960550547e-04 4.105646628886461258e-03 1.114983228035271168e-03 2.021730761043727398e-04
6.375954253874462665e+03 4.135894589126110077e-03 1.172257121652364731e-03 2.710978442337363958e-04 4.098532255738973618e-03 1.110710203647613525e-03 2.019903331529349089e-04
6.377017737262821356e+03 4.129129461944103241e-03 1.165460213087499142e-03 2.690338587854057550e-04 4.081498831510543823e-03 1.099791959859430790e-03 2.007932489505037665e-04
6.378081398035908023e+03 4.123538266867399216e-03 1.161076012067496777e-03 2.667899534571915865e-04 4.064471460878849030e-03 1.089345314539968967e-03 1.993545447476208210e-04
6.379145236223310349e+03 4.123177379369735718e-03 1.164499670267105103e-03 2.662083716131746769e-04 4.063182510435581207e-03 1.090641715563833714e-03 1.987941795960068703e-04
6.380209251854621471e+03 4.124685656279325485e-03 1.171220908872783184e-03 2.670316025614738464e-04 4.073272924870252609e-03 1.099893241189420223e-03 1.989621086977422237e-04
6.381273444959437256e+03 4.122578538954257965e-03 1.174309058114886284e-03 2.683226775843650103e-04 4.079988691955804825e-03 1.106976298615336418e-03 1.997256476897746325e-04
6.382337815567359939e+03 4.115103278309106827e-03 1.171265263110399246e-03 2.685842337086796761e-04 4.074152093380689621e-03 1.105848001316189766e-03 2.000311942538246512e-04
6.383402363707997210e+03 4.105397965759038925e-03 1.164339599199593067e-03 2.673986891750246286e-04 4.059022292494773865e-03 1.097726286388933659e-03 1.991098979488015175e-04
6.384467089410958579e+03 4.100091755390167236e-03 1.159570063464343548e-03 2.668737142812460661e-04 4.050575662404298782e-03 1.092664198949933052e-03 1.988037984119728208e-04
6.385531992705862649e+03 4.103153012692928314e-03 1.161311753094196320e-03 2.678987511899322271e-04 4.058383870869874954e-03 1.097145839594304562e-03 2.001441025640815496e-04
6.386597073622329845e+03 4.109452478587627411e-03 1.166341244243085384e-03 2.687368541955947876e-04 4.072298295795917511e-03 1.105106784962117672e-03 2.012521727010607719e-04
6.387662332189987865e+03 4.112620372325181961e-03 1.169704017229378223e-03 2.688607200980186462e-04 4.082426428794860840e-03 1.110931858420372009e-03 2.014095371123403311e-04
6.388727768438466228e+03 4.111689981073141098e-03 1.170913805253803730e-03 2.689128450583666563e-04 4.087597597390413284e-03 1.114663085900247097e-03 2.014119236264377832e-04
6.389793382397403548e+03 4.108024295419454575e-03 1.169711933471262455e-03 2.687383675947785378e-04 4.086717963218688965e-03 1.115072402171790600e-03 2.012753393501043320e-04
6.390859174096441166e+03 4.101386293768882751e-03 1.164125162176787853e-03 2.665304054971784353e-04 4.077195655554533005e-03 1.108968979679048061e-03 1.994293415918946266e-04
6.391925143565224062e+03 4.092138260602951050e-03 1.154711819253861904e-03 2.619594451971352100e-04 4.061521496623754501e-03 1.097756787203252316e-03 1.955182378878816962e-04
6.392991290833404491e+03 4.086986184120178223e-03 1.150798867456614971e-03 2.600826846901327372e-04 4.054655320942401886e-03 1.093689934350550175e-03 1.934300380526110530e-04
6.394057615930637439e+03 4.090800415724515915e-03 1.158240251243114471e-03 2.641441242303699255e-04 4.064738750457763672e-03 1.103494083508849144e-03 1.961171947186812758e-04
6.395124118886586075e+03 4.096526652574539185e-03 1.167603884823620319e-03 2.695961447898298502e-04 4.076510667800903320e-03 1.115159480832517147e-03 2.003534609684720635e-04
6.396190799730913568e+03 4.096063319593667984e-03 1.170180272310972214e-03 2.720744232647120953e-04 4.076153971254825592e-03 1.118169748224318027e-03 2.025079884333536029e-04
6.397257658493294002e+03 4.088213667273521423e-03 1.165504800155758858e-03 2.703048521652817726e-04 4.063502885401248932e-03 1.111960620619356632e-03 2.014210767811164260e-04
6.398324695203402371e+03 4.074365366250276566e-03 1.154140802100300789e-03 2.638231962919235229e-04 4.040426574647426605e-03 1.096968539059162140e-03 1.964769908227026463e-04
6.399391909890919123e+03 4.060697741806507111e-03 1.142683671787381172e-03 2.582539746072143316e-04 4.017415456473827362e-03 1.081987866200506687e-03 1.917947374749928713e-04
6.400459302585530168e+03 4.057469312101602554e-03 1.143952365964651108e-03 2.616190758999437094e-04 4.015462938696146011e-03 1.084202434867620468e-03 1.941225054906681180e-04
6.401526873316926867e+03 4.064695443958044052e-03 1.156489015556871891e-03 2.694493159651756287e-04 4.035556223243474960e-03 1.101673929952085018e-03 2.002310066018253565e-04
6.402594622114804224e+03 4.070917610079050064e-03 1.166601665318012238e-03 2.731857530307024717e-04 4.053861368447542191e-03 1.115668914280831814e-03 2.028336311923339963e-04
6.403662549008864517e+03 4.072283394634723663e-03 1.172773889265954494e-03 2.740379713941365480e-04 4.064680542796850204e-03 1.124579925090074539e-03 2.029364404734224081e-04
6.404730654028812751e+03 4.067480098456144333e-03 1.174188451841473579e-03 2.731092099566012621e-04 4.064924549311399460e-03 1.127366558648645878e-03 2.017181250266730785e-04
6.405798937204359390e+03 4.057659301906824112e-03 1.168898772448301315e-03 2.702001656871289015e-04 4.051004070788621902e-03 1.120123080909252167e-03 1.991073222598060966e-04
6.406867398565219446e+03 4.050470888614654541e-03 1.161584514193236828e-03 2.673007256817072630e-04 4.035235382616519928e-03 1.109121600165963173e-03 1.964742987183853984e-04
6.407936038141114295e+03 4.052013624459505081e-03 1.159938634373247623e-03 2.678869059309363365e-04 4.034162033349275589e-03 1.106613432057201862e-03 1.968030701391398907e-04
6.409004855961769863e+03 4.057350102812051773e-03 1.161950523965060711e-03 2.697204472497105598e-04 4.040568135678768158e-03 1.109616132453083992e-03 1.987936120713129640e-04
6.410073852056915712e+03 4.058684688061475754e-03 1.160560641437768936e-03 2.677323645912110806e-04 4.036556463688611984e-03 1.105672563426196575e-03 1.980533706955611706e-04
6.411143026456287771e+03 4.055949859321117401e-03 1.155857695266604424e-03 2.645761996973305941e-04 4.021992441266775131e-03 1.094760722480714321e-03 1.963824324775487185e-04
6.412212379189626517e+03 4.051966592669487000e-03 1.150837517343461514e-03 2.647071669343858957e-04 4.007151350378990173e-03 1.084547257050871849e-03 1.969464356079697609e-04
6.413281910286676975e+03 4.047796130180358887e-03 1.147410483099520206e-03 2.663697232492268085e-04 4.000008106231689453e-03 1.080754096619784832e-03 1.978495274670422077e-04
6.414351619777189626e+03 4.042726941406726837e-03 1.146427472122013569e-03 2.676090516615658998e-04 4.001969005912542343e-03 1.084650983102619648e-03 1.981292589334771037e-04
6.415421507690920407e+03 4.034422803670167923e-03 1.143255736678838730e-03 2.681611222214996815e-04 4.003245849162340164e-03 1.088222605176270008e-03 1.984466507565230131e-04
6.416491574057628895e+03 4.024843219667673111e-03 1.135810860432684422e-03 2.676364674698561430e-04 3.995795734226703644e-03 1.084157614968717098e-03 1.982628455152735114e-04
6.417561818907081033e+03 4.018890671432018280e-03 1.129100914113223553e-03 2.660005411598831415e-04 3.983519040048122406e-03 1.075441134162247181e-03 1.971936871996149421e-04
6.418632242269046401e+03 4.015534184873104095e-03 1.124507631175220013e-03 2.625965862534940243e-04 3.975187893956899643e-03 1.068523270078003407e-03 1.947722630575299263e-04
6.419702844173300036e+03 4.014957696199417114e-03 1.123735681176185608e-03 2.588678034953773022e-04 3.978068009018898010e-03 1.068755518645048141e-03 1.921677758218720555e-04
6.420773624649622434e+03 4.021383821964263916e-03 1.131759956479072571e-03 2.596064296085387468e-04 3.992910031229257584e-03 1.078621950000524521e-03 1.928953861352056265e-04
6.421844583727797726e+03 4.032210912555456161e-03 1.145089976489543915e-03 2.652353141456842422e-04 4.008410964161157608e-03 1.091475016437470913e-03 1.972832833416759968e-04
6.422915721437617321e+03 4.038690589368343353e-03 1.152773504145443439e-03 2.695267903618514538e-04 4.011504817754030228e-03 1.096291816793382168e-03 2.006949216593056917e-04
6.423987037808876266e+03 4.038556478917598724e-03 1.152767683379352093e-03 2.699344477150589228e-04 4.007242619991302490e-03 1.094495411962270737e-03 2.008652518270537257e-04
6.425058532871373245e+03 4.038445185869932175e-03 1.153836376033723354e-03 2.698423340916633606e-04 4.014456644654273987e-03 1.099408837035298347e-03 2.006061695283278823e-04
6.426130206654914218e+03 4.042145330458879471e-03 1.160211977548897266e-03 2.709452819544821978e-04 4.035223275423049927e-03 1.113346079364418983e-03 2.015235077124089003e-04
6.427202059189310603e+03 4.045126959681510925e-03 1.166017493233084679e-03 2.712739515118300915e-04 4.049227107316255569e-03 1.122913672588765621e-03 2.019882958848029375e-04
6.428274090504373817e+03 4.040892235934734344e-03 1.163852633908390999e-03 2.681715122889727354e-04 4.038337152451276779e-03 1.116125145927071571e-03 1.999126834562048316e-04
6.429346300629926191e+03 4.029050003737211227e-03 1.154029509052634239e-03 2.620442828629165888e-04 4.007838200777769089e-03 1.096604159101843834e-03 1.952400634763762355e-04
6.430418689595791875e+03 4.016350489109754562e-03 1.146163325756788254e-03 2.585166948847472668e-04 3.983552567660808563e-03 1.083294628188014030e-03 1.919080823427066207e-04
6.431491257431801387e+03 4.010451491922140121e-03 1.148062059655785561e-03 2.612499520182609558e-04 3.983642440289258957e-03 1.088669523596763611e-03 1.933292223839089274e-04
6.432564004167788880e+03 4.013037774711847305e-03 1.154869794845581055e-03 2.657553995959460735e-04 3.998990170657634735e-03 1.101972768083214760e-03 1.968464493984356523e-04
6.433636929833593967e+03 4.018356557935476303e-03 1.158256549388170242e-03 2.684647915884852409e-04 4.009956493973731995e-03 1.108354306779801846e-03 1.992832258110865951e-04
6.434710034459061717e+03 4.019976593554019928e-03 1.156751997768878937e-03 2.701130870264023542e-04 4.010762088000774384e-03 1.107451273128390312e-03 2.005438873311504722e-04
6.435783318074041745e+03 4.014452453702688217e-03 1.151403295807540417e-03 2.701865159906446934e-04 4.002165514975786209e-03 1.102182082831859589e-03 2.003336703637614846e-04
6.436856780708389124e+03 4.003137350082397461e-03 1.142177963629364967e-03 2.666020882315933704e-04 3.987070638686418533e-03 1.092602265998721123e-03 1.974142796825617552e-04
6.437930422391964385e+03 3.993552643805742264e-03 1.133530982770025730e-03 2.619467559270560741e-04 3.976850304752588272e-03 1.084818621166050434e-03 1.935050095198675990e-04
6.439004243154629876e+03 3.994689788669347763e-03 1.135722617618739605e-03 2.630032831802964211e-04 3.985283896327018738e-03 1.090897480025887489e-03 1.938490895554423332e-04
6.440078243026257041e+03 4.004207439720630646e-03 1.147498376667499542e-03 2.689770772121846676e-04 4.004898481070995331e-03 1.107274438254535198e-03 1.983713736990466714e-04
6.441152422036719145e+03 4.010910168290138245e-03 1.156214973889291286e-03 2.728285617195069790e-04 4.015352111309766769e-03 1.117891864851117134e-03 2.015980862779542804e-04
6.442226780215897634e+03 4.010973032563924789e-03 1.157631049863994122e-03 2.730544656515121460e-04 4.012364428490400314e-03 1.118092681281268597e-03 2.018779487116262317e-04
6.443301317593675776e+03 4.008745774626731873e-03 1.156429527327418327e-03 2.724036457948386669e-04 4.005697090178728104e-03 1.114168437197804451e-03 2.013848279602825642e-04
6.444376034199944115e+03 4.007465206086635590e-03 1.156433369033038616e-03 2.722985518630594015e-04 4.002307076007127762e-03 1.111546764150261879e-03 2.015046338783577085e-04
6.445450930064596832e+03 4.006579052656888962e-03 1.157672144472599030e-03 2.726455568335950375e-04 4.001908469945192337e-03 1.111285295337438583e-03 2.021763066295534372e-04
6.446526005217534475e+03 4.003014881163835526e-03 1.155682839453220367e-03 2.709912951104342937e-04 3.996512386947870255e-03 1.107634510844945908e-03 2.014188212342560291e-04
6.447601259688659411e+03 3.992981743067502975e-03 1.144259236752986908e-03 2.649734960868954659e-04 3.976407460868358612e-03 1.092640683054924011e-03 1.965067785931751132e-04
6.448676693507881282e+03 3.978632390499114990e-03 1.126726041547954082e-03 2.570744836702942848e-04 3.948467317968606949e-03 1.071672304533421993e-03 1.894089509733021259e-04
6.449752306705117007e+03 3.971078898757696152e-03 1.119014807045459747e-03 2.551976940594613552e-04 3.934394102543592453e-03 1.062880735844373703e-03 1.875511079560965300e-04
6.450828099310284415e+03 3.974600695073604584e-03 1.126793329603970051e-03 2.610143565107136965e-04 3.941310103982686996e-03 1.071383827365934849e-03 1.924077369039878249e-04
6.451904071353308609e+03 3.977513872087001801e-03 1.135500962845981121e-03 2.670490066520869732e-04 3.950007725507020950e-03 1.081706956028938293e-03 1.974884216906502843e-04
6.452980222864118332e+03 3.967632073909044266e-03 1.132703851908445358e-03 2.681791083887219429e-04 3.940369468182325363e-03 1.079983776435256004e-03 1.985388371394947171e-04
6.454056553872649602e+03 3.946773242205381393e-03 1.121154520660638809e-03 2.644236956257373095e-04 3.915439359843730927e-03 1.067867153324186802e-03 1.952649909071624279e-04
6.455133064408840255e+03 3.932187333703041077e-03 1.115973223932087421e-03 2.601863234303891659e-04 3.903110977262258530e-03 1.062723807990550995e-03 1.910893479362130165e-04
6.456209754502635406e+03 3.937740344554185867e-03 1.125990762375295162e-03 2.614022232592105865e-04 3.921477589756250381e-03 1.076126703992486000e-03 1.915418397402390838e-04
6.457286624183984713e+03 3.957158885896205902e-03 1.141188899055123329e-03 2.670327085070312023e-04 3.955686930567026138e-03 1.097275526262819767e-03 1.963289832929149270e-04
6.458363673482843296e+03 3.973230719566345215e-03 1.148981624282896519e-03 2.713949652388691902e-04 3.979268483817577362e-03 1.109691453166306019e-03 2.003424160648137331e-04
6.459440902429169000e+03 3.973265178501605988e-03 1.145357615314424038e-03 2.719183976296335459e-04 3.976265434175729752e-03 1.106897136196494102e-03 2.011138130910694599e-04
6.460518311052926947e+03 3.954793326556682587e-03 1.127815456129610538e-03 2.661601756699383259e-04 3.945250529795885086e-03 1.087468117475509644e-03 1.971209276234731078e-04
6.461595899384087716e+03 3.932751249521970749e-03 1.106886309571564198e-03 2.579650899861007929e-04 3.911967854946851730e-03 1.065306481905281544e-03 1.908581180032342672e-04
6.462673667452623704e+03 3.925116267055273056e-03 1.100575318560004234e-03 2.574138925410807133e-04 3.903994336724281311e-03 1.060432754456996918e-03 1.900244824355468154e-04
6.463751615288516405e+03 3.931242506951093674e-03 1.107962918467819691e-03 2.635229320731014013e-04 3.915725275874137878e-03 1.069857971742749214e-03 1.945687690749764442e-04
6.464829742921749130e+03 3.939642570912837982e-03 1.116817351430654526e-03 2.684374630916863680e-04 3.925838042050600052e-03 1.078125787898898125e-03 1.982681278605014086e-04
6.465908050382312467e+03 3.946066368371248245e-03 1.124337781220674515e-03 2.706216182559728622e-04 3.932619467377662659e-03 1.084026298485696316e-03 1.996884820982813835e-04
6.466986537700198824e+03 3.950159065425395966e-03 1.130292541347444057e-03 2.710647822823375463e-04 3.941026516258716583e-03 1.090526930056512356e-03 1.998266961891204119e-04
6.468065204905409701e+03 3.950520884245634079e-03 1.132228877395391464e-03 2.697514719329774380e-04 3.944776020944118500e-03 1.092890743166208267e-03 1.987665018532425165e-04
6.469144052027949328e+03 3.948672208935022354e-03 1.132041215896606445e-03 2.673728449735790491e-04 3.941201139241456985e-03 1.090173725970089436e-03 1.970707817235961556e-04
6.470223079097826485e+03 3.947971388697624207e-03 1.133479410782456398e-03 2.649133093655109406e-04 3.938606008887290955e-03 1.088448683731257915e-03 1.954352774191647768e-04
